"","diagnostic","row_num","parent_id","input_type","modelable_entity_id","modelable_entity_name","underlying_nid","nid","underlying_field_citation_value","field_citation_value","file_path","page_num","table_num","source_type","location_name","location_name_2","location_id_2","location flag","location_id","ihme_loc_id","smaller_site_unit","site_memo","representative_name","urbanicity_type","recall_type","recall_type_value","sampling_type","lat","long","latlong_source+S:Z","location type","geo_accuracy","geo_precision","shape_type","poly_type","buffer_radius","poly_reference","poly_id","poly_id_field_name","site_notes","sex","sex_issue","year_start","month_start","year_end","month_end","year_accuracy","year_issue","age_start","age_end","age_issue","age_demographer","measure","range_only","range_lower","range_upper","mean","lower","upper","standard_error","effective_sample_size","cases","sample_size","mf_density_pos","mf_density_tot","density issue","density notes","design_effect","unit_type","unit_value_as_published","measure_issue","measure_adjustment","uncertainty_type","uncertainty_type_value","response_rate","case_name","case_definition","case_diagnostics","filarial species","vector Culex","vector Anopheles","vector Aedes","vector Mansonia","dominant vector","group","specificity","unique","group_review","note_modeler","note_SR","Exclude","extractor","is_outlier","data_sheet_filepath","cv_TxNum","cv_TxPerc","COMMENTS","cv_MDAbase","cv_MDAend","cv_MDAschool","n_rounds","cv_SS","cv_spotcheck","cv_LQAS","cv_mapping_survey","cv_ICT","cv_blood_smear","cv_filter","cv_Og4C3","cv_oth_diag","cv_vector control","cv_OtherIntervention1","cv_OtherIntervention2","InterventionType","cv_Slum","CityName","cv_Pregnant","cv_Indigenous","GroupName","cv_DxType","cv_NumStools","cv_DxConcentration","diagnostic_name"
"22",1,"996","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Male","0","2001",NA,"2001",NA,"1","","36","45","0","1","prevalence","","","","0.229368932","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed. Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"23",1,"997","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Male","0","2001",NA,"2001",NA,"1","","45","99","1","1","prevalence","","","","0.191504854","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed. Upper age limit not specified.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"24",1,"1003","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Female","0","2001",NA,"2001",NA,"1","","6","15","0","1","prevalence","","","","0.12524","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"25",1,"1004","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Female","0","2001",NA,"2001",NA,"1","","16","25","0","1","prevalence","","","","0.21917","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"26",1,"1005","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Female","0","2001",NA,"2001",NA,"1","","26","35","0","1","prevalence","","","","0.19005","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"27",1,"1006","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Female","0","2001",NA,"2001",NA,"1","","36","45","0","1","prevalence","","","","0.18641","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. ",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"28",1,"1007","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Female","0","2001",NA,"2001",NA,"1","","45","99","1","1","prevalence","","","","0.13398","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","165","age and sex","165.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. Upper age limit not specified.",NA,"cserway","0","","","","","1","","","","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"29",1,"1013","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136499","","","J:\Project\NTDS\data\LF\Exctracted PDFs\El-Setouhy_effect_compliance_impact_MDA_elimination_LF_Egypt.pdf","","","Survey - cross-sectional","Egypt|EGY","","#N/A","","141","EGY","1","Azizia (Kafr El Bahary and Kafr El Qebly)","Representative for subnational location only","Rural","Point","","Simple random","29.921989","30.744558","Google map","village","0","1","polygon","buffer","10","","","","Article describes village as part of Giza governorate lying 40 km SW of Cairo.","Both","0","2006",NA,"2006",NA,"1","","6","99","0","1","prevalence","","","","0.04312","","","","","","","","","","","","person","1","","1","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","166","total","166.1","","","Approximately 1000 people total were surveyed.  Year of study not specified, but 5 annual rounds of MDA took place between baseline and final survey. Used 6 years prior to publication. Final surey took place 6-8 months after last round of MDA",NA,"cserway","0","","","0.52","Compliance with all 5 rounds (compliance for individual rounds 1-4 were .867, .955, .901, and .888)","","1","","5","","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"30",1,"1016","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136495","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Njenga_Impact_MDA_eliminate_LF_Malindi_Kenya.pdf","","","Survey - cross-sectional","Kilifi|KEN_35630","","#N/A","","35630","KEN_35630","1","Malindi","Representative for subnational location only","Urban","Point","","","-3.223294","40.081009","Google maps","city","0","0","point","","","","","","","Both","0","2002",NA,"2002",NA,"1","","0","99","1","1","prevalence","","","","0.354","","","","","","","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","167","total","167.2","","","Year of study not specifed. Two rounds of annual MDA occurred between baseline and final surveys. Used 3 years prior to publication. Age range not given.",NA,"cserway","0","","","","","1","","","","1","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"31",1,"1018","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","136495","","","J:\Project\NTDS\data\LF\Exctracted PDFs\Njenga_Impact_MDA_eliminate_LF_Malindi_Kenya.pdf","","","Survey - cross-sectional","Kilifi|KEN_35630","","#N/A","","35630","KEN_35630","1","Malindi","Representative for subnational location only","Urban","Point","","","-3.223294","40.081009","Google maps","city","0","0","point","","","","","","","Both","0","2004",NA,"2004",NA,"1","","0","99","1","1","prevalence","","","","0.20001","","","","","","","","","","","","person","1","","1","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","168","total","168.2","","","Year of study not specifed. Two rounds of annual MDA occurred between baseline and final surveys. Used 1 year prior to publication. Age range not given.",NA,"cserway","0","","","","","","1","","2","1","","","","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"32",1,"1077","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Ngwira BMM, Tambala P, Maria AM, Bowie C, Molyneux DH. #*#Title#*#The geographical distribution of lymphatic filariasis infection in Malawi. #*#Journal#*#Filaria Journal [Internet]. #*#Date#*#2007;#*#Volume#*#6. Available from: https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349182007&partnerID=40&md5=1a6cd018a5626d404d88b516aa1827a2","J:\Project\NTDS\data\LF\Exctracted PDFs\Ngwira_Geographical_Dist_LF_Malawi.pdf","","","Survey - cross-sectional","Malawi|MWI","","#N/A","","182","MWI","1","Mwenitete","Representative for subnational location only","Rural","Point","","","9.71257","33.92973","Table in article","village","0","0","point","","","","","","","Both","0","2000",NA,"2000",NA,"0","","15","99","1","1","prevalence","","","","","","","","","20","42","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","173","location","173.01","","","No age range specified. Assumued mimimum was the same a for the 2003 survey. LQAS: """"If at least 10 (20%) of the first 50 individuals (aged >15 years) tested were positive testing could be stopped; otherwise up to 100 individuals were to be tested per sampling point."""" ",NA,"cserway","0","","","","","1","","","","","","1","1","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"33",1,"1078","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Ngwira BMM, Tambala P, Maria AM, Bowie C, Molyneux DH. #*#Title#*#The geographical distribution of lymphatic filariasis infection in Malawi. #*#Journal#*#Filaria Journal [Internet]. #*#Date#*#2007;#*#Volume#*#6. Available from: https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349182007&partnerID=40&md5=1a6cd018a5626d404d88b516aa1827a2","J:\Project\NTDS\data\LF\Exctracted PDFs\Ngwira_Geographical_Dist_LF_Malawi.pdf","","","Survey - cross-sectional","Malawi|MWI","","#N/A","","182","MWI","1","Mwakyusa","Representative for subnational location only","Rural","Point","","","9.69795","33.89313","Table in article","village","0","0","point","","","","","","","Both","0","2000",NA,"2000",NA,"0","","15","99","1","1","prevalence","","","","","","","","","44","91","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","173","location","173.02","","","No age range specified. Assumued mimimum was the same a for the 2003 survey. LQAS: """"If at least 10 (20%) of the first 50 individuals (aged >15 years) tested were positive testing could be stopped; otherwise up to 100 individuals were to be tested per sampling point."""" ",NA,"cserway","0","","","","","1","","","","","","1","1","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"34",1,"1079","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Ngwira BMM, Tambala P, Maria AM, Bowie C, Molyneux DH. #*#Title#*#The geographical distribution of lymphatic filariasis infection in Malawi. #*#Journal#*#Filaria Journal [Internet]. #*#Date#*#2007;#*#Volume#*#6. Available from: https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349182007&partnerID=40&md5=1a6cd018a5626d404d88b516aa1827a2","J:\Project\NTDS\data\LF\Exctracted PDFs\Ngwira_Geographical_Dist_LF_Malawi.pdf","","","Survey - cross-sectional","Malawi|MWI","","#N/A","","182","MWI","1","Mwenepela","Representative for subnational location only","Rural","Point","","","9.67193","33.8252","Table in article","village","0","0","point","","","","","","","Both","0","2000",NA,"2000",NA,"0","","15","99","1","1","prevalence","","","","","","","","","59","102","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","173","location","173.03","","","No age range specified. Assumued mimimum was the same a for the 2003 survey. LQAS: """"If at least 10 (20%) of the first 50 individuals (aged >15 years) tested were positive testing could be stopped; otherwise up to 100 individuals were to be tested per sampling point."""" ",NA,"cserway","0","","","","","1","","","","","","1","1","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
"35",1,"1080","","","1491","Prevalence of detectable microfiliaria due to lymphatic filariasis","","","","#*#Author#*#Ngwira BMM, Tambala P, Maria AM, Bowie C, Molyneux DH. #*#Title#*#The geographical distribution of lymphatic filariasis infection in Malawi. #*#Journal#*#Filaria Journal [Internet]. #*#Date#*#2007;#*#Volume#*#6. Available from: https://www.scopus.com/inward/record.uri?eid=2-s2.0-44349182007&partnerID=40&md5=1a6cd018a5626d404d88b516aa1827a2","J:\Project\NTDS\data\LF\Exctracted PDFs\Ngwira_Geographical_Dist_LF_Malawi.pdf","","","Survey - cross-sectional","Malawi|MWI","","#N/A","","182","MWI","1","Kashata","Representative for subnational location only","Rural","Point","","","9.73315","33.88652","Table in article","village","0","0","point","","","","","","","Both","0","2000",NA,"2000",NA,"0","","15","99","1","1","prevalence","","","","","","","","","22","50","","","","","","person","1","","","","","","antigenaemia","CFA in blood","ICT card test postive","Wuchereria bancrofti",NA,NA,NA,NA,"","173","location","173.04","","","No age range specified. Assumued mimimum was the same a for the 2003 survey. LQAS: """"If at least 10 (20%) of the first 50 individuals (aged >15 years) tested were positive testing could be stopped; otherwise up to 100 individuals were to be tested per sampling point."""" ",NA,"cserway","0","","","","","1","","","","","","1","1","1","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ict"
